Index,X,Y,Z,E
367,6258,8733,83,5629
368,6096,8733,83,5637
369,5984,8686,83,5645
370,5984,8524,83,5654
371,5984,8361,83,5662
372,5984,8199,83,5670
373,6010,8067,83,5678
374,6172,8067,83,5687
375,6334,8067,83,5695
376,6496,8067,83,5703
377,6658,8067,83,5711
378,6821,8067,83,5719
379,6983,8067,83,5728
380,7145,8067,83,5736
381,7307,8067,83,5744
382,7469,8067,83,5752
383,7631,8067,83,5760
384,7793,8067,83,5768
385,7955,8067,83,5777
386,8117,8067,83,5785
387,8280,8067,83,5793
388,8442,8067,83,5801
389,8579,8147,83,5809
390,8734,8194,83,5818
391,8896,8194,83,5826
392,9058,8194,83,5834
393,9220,8194,83,5842
394,9382,8194,83,5850
395,9544,8194,83,5859
396,9706,8194,83,5867
397,9868,8194,83,5875
398,10031,8194,83,5883
399,10193,8194,83,5891
400,10355,8194,83,5899
401,10517,8194,83,5908
402,10679,8194,83,5916
403,10841,8194,83,5924
404,11003,8194,83,5932
405,11165,8194,83,5940
406,11326,8181,83,5949
407,11474,8117,83,5957
408,11619,8067,83,5965
409,11781,8067,83,5973
410,11944,8067,83,5981
411,12106,8067,83,5990
412,12268,8067,83,5998
413,12430,8067,83,6006
414,12592,8067,83,6014
415,12754,8067,83,6022
416,12916,8067,83,6031
417,13078,8067,83,6039
418,13240,8067,83,6047
419,13403,8067,83,6055
420,13565,8067,83,6063
421,13727,8067,83,6071
422,13889,8067,83,6080
423,14016,8099,83,6088
424,14016,8261,83,6096
425,14016,8424,83,6104
426,14016,8586,83,6113
427,14005,8733,83,6121
428,13843,8733,83,6129
429,13681,8733,83,6137
430,13519,8733,83,6145
431,13357,8733,83,6153
432,13194,8733,83,6162
433,13032,8733,83,6170
434,12870,8733,83,6178
435,12708,8733,83,6186
436,12546,8733,83,6194
437,12384,8733,83,6203
438,12222,8733,83,6211
439,12060,8733,83,6219
440,11898,8733,83,6227
441,11735,8733,83,6235
442,11573,8733,83,6243
443,11434,8660,83,6252
444,11281,8607,83,6260
445,11119,8606,83,6268
446,10957,8606,83,6276
447,10795,8606,83,6284
448,10633,8606,83,6293
449,10471,8606,83,6301
450,10309,8606,83,6309
451,10147,8606,83,6317
452,9985,8606,83,6325
453,9822,8606,83,6334
454,9660,8606,83,6342
455,9498,8606,83,6350
456,9336,8606,83,6358
457,9174,8606,83,6366
458,9012,8606,83,6375
459,8850,8606,83,6383
460,8722,8640,83,6389
461,8571,8695,83,6397
462,8431,8765,83,6405
463,8269,8765,83,6413
464,8107,8765,83,6422
465,7945,8765,83,6430
466,7782,8765,83,6438
467,7620,8765,83,6446
468,7458,8765,83,6454
469,7296,8765,83,6463
470,7134,8765,83,6471
471,6972,8765,83,6479
472,6810,8765,83,6487
473,6648,8765,83,6496
474,6486,8765,83,6504
475,6323,8765,83,6512
476,6161,8765,83,6520
477,5999,8765,83,6529
478,5952,8653,83,6537
479,5952,8491,83,6545
480,5952,8329,83,6553
481,5952,8166,83,6561
482,5979,8035,83,6568
483,6141,8035,83,6577
484,6303,8035,83,6585
485,6465,8035,83,6593
486,6627,8035,83,6601
487,6789,8035,83,6610
488,6952,8035,83,6618
489,7114,8035,83,6626
490,7276,8035,83,6634
491,7438,8035,83,6643
492,7600,8035,83,6651
493,7762,8035,83,6659
494,7924,8035,83,6667
495,8086,8035,83,6676
496,8248,8035,83,6684
497,8411,8035,83,6692
498,8553,8095,83,6700
499,8703,8155,83,6708
500,8864,8162,83,6716
501,9026,8162,83,6724
502,9188,8162,83,6732
503,9350,8162,83,6741
504,9512,8162,83,6749
505,9675,8162,83,6757
506,9837,8162,83,6765
507,9999,8162,83,6774
508,10161,8162,83,6782
509,10323,8162,83,6790
510,10485,8162,83,6798
511,10647,8162,83,6806
512,10809,8162,83,6815
513,10971,8162,83,6823
514,11134,8162,83,6831
515,11295,8156,83,6839
516,11445,8096,83,6847
517,11587,8035,83,6856
518,11749,8035,83,6864
519,11911,8035,83,6872
520,12073,8035,83,6880
521,12235,8035,83,6889
522,12398,8035,83,6897
523,12560,8035,83,6905
524,12722,8035,83,6913
525,12884,8035,83,6921
526,13046,8035,83,6930
527,13208,8035,83,6938
528,13370,8035,83,6946
529,13532,8035,83,6954
530,13694,8035,83,6962
531,13857,8035,83,6970
532,14019,8035,83,6979
533,14048,8165,83,6987
534,14048,8327,83,6995
535,14048,8489,83,7003
536,14048,8651,83,7011
537,14003,8765,83,7019
538,13841,8765,83,7028
539,13679,8765,83,7036
540,13517,8765,83,7044
541,13355,8765,83,7052
542,13193,8765,83,7060
543,13031,8765,83,7068
544,12868,8765,83,7077
545,12706,8765,83,7085
546,12544,8765,83,7093
547,12382,8765,83,7101
548,12220,8765,83,7109
549,12058,8765,83,7117
550,11896,8765,83,7126
551,11734,8765,83,7134
552,11572,8765,83,7142
553,11432,8696,83,7150
554,11280,8640,83,7159
555,11118,8638,83,7167
556,10956,8638,83,7175
557,10794,8638,83,7183
558,10632,8638,83,7191
559,10470,8638,83,7199
560,10308,8638,83,7208
561,10145,8638,83,7216
562,9983,8638,83,7224
563,9821,8638,83,7232
564,9659,8638,83,7240
565,9497,8638,83,7248
566,9335,8638,83,7257
567,9173,8638,83,7265
568,9011,8638,83,7273
569,8849,8638,83,7281
570,8717,8602,83,7287
571,8587,8617,83,7295
572,8449,8701,83,7303
573,8287,8702,83,7311
574,8125,8702,83,7319
575,7963,8702,83,7328
576,7801,8702,83,7336
577,7639,8702,83,7344
578,7477,8702,83,7352
579,7315,8702,83,7360
580,7153,8702,83,7369
581,6991,8702,83,7377
582,6828,8702,83,7385
583,6666,8702,83,7393
584,6504,8702,83,7401
585,6342,8702,83,7410
586,6180,8702,83,7418
587,6018,8702,83,7426
588,6015,8545,83,7434
589,6015,8383,83,7442
590,6015,8221,83,7450
591,6050,8098,83,7458
592,6212,8098,83,7466
593,6374,8098,83,7474
594,6536,8098,83,7482
595,6698,8098,83,7491
596,6861,8098,83,7499
597,7023,8098,83,7507
598,7185,8098,83,7515
599,7347,8098,83,7523
600,7509,8098,83,7532
601,7671,8098,83,7540
602,7833,8098,83,7548
603,7995,8098,83,7556
604,8158,8098,83,7564
605,8320,8098,83,7573
606,8474,8119,83,7581
607,8617,8196,83,7589
608,8774,8225,83,7597
609,8937,8225,83,7605
610,9099,8225,83,7613
611,9261,8225,83,7622
612,9423,8225,83,7630
613,9585,8225,83,7638
614,9747,8225,83,7646
615,9909,8225,83,7654
616,10071,8225,83,7663
617,10233,8225,83,7671
618,10396,8225,83,7679
619,10558,8225,83,7687
