Index,X,Y,Z,E
464,7438,8035,80,6643
465,7600,8035,80,6651
466,7762,8035,80,6659
467,7924,8035,80,6667
468,8087,8035,80,6676
469,8249,8035,80,6684
470,8411,8035,80,6692
471,8553,8095,80,6700
472,8703,8156,80,6708
473,8864,8162,80,6716
474,9026,8162,80,6724
475,9189,8162,80,6732
476,9351,8162,80,6741
477,9513,8162,80,6749
478,9675,8162,80,6757
479,9837,8162,80,6765
480,9999,8162,80,6774
481,10161,8162,80,6782
482,10323,8162,80,6790
483,10485,8162,80,6798
484,10648,8162,80,6806
485,10810,8162,80,6815
486,10972,8162,80,6823
487,11134,8162,80,6831
488,11295,8156,80,6839
489,11445,8096,80,6847
490,11587,8035,80,6856
491,11749,8035,80,6864
492,11912,8035,80,6872
493,12074,8035,80,6880
494,12236,8035,80,6889
495,12398,8035,80,6897
496,12560,8035,80,6905
497,12722,8035,80,6913
498,12884,8035,80,6921
499,13046,8035,80,6930
500,13208,8035,80,6938
501,13371,8035,80,6946
502,13533,8035,80,6954
503,13695,8035,80,6962
504,13857,8035,80,6970
505,14019,8035,80,6979
506,14048,8165,80,6987
507,14048,8328,80,6995
508,14048,8490,80,7003
509,14048,8652,80,7011
510,14003,8765,80,7019
511,13841,8765,80,7028
512,13679,8765,80,7036
513,13517,8765,80,7044
514,13354,8765,80,7052
515,13192,8765,80,7060
516,13030,8765,80,7068
517,12868,8765,80,7077
518,12706,8765,80,7085
519,12544,8765,80,7093
520,12382,8765,80,7101
521,12220,8765,80,7109
522,12058,8765,80,7117
523,11895,8765,80,7126
524,11733,8765,80,7134
525,11571,8765,80,7142
526,11431,8696,80,7150
527,11280,8640,80,7159
528,11118,8638,80,7167
529,10956,8638,80,7175
530,10794,8638,80,7183
531,10631,8638,80,7191
532,10469,8638,80,7199
533,10307,8638,80,7208
534,10145,8638,80,7216
535,9983,8638,80,7224
536,9821,8638,80,7232
537,9659,8638,80,7240
538,9497,8638,80,7248
539,9335,8638,80,7257
540,9172,8638,80,7265
541,9010,8638,80,7273
542,8848,8638,80,7281
543,8717,8601,80,7287
544,8586,8617,80,7295
545,8449,8701,80,7303
546,8287,8702,80,7311
547,8125,8702,80,7319
548,7963,8702,80,7328
549,7801,8702,80,7336
550,7639,8702,80,7344
551,7477,8702,80,7352
552,7314,8702,80,7360
553,7152,8702,80,7369
554,6990,8702,80,7377
555,6828,8702,80,7385
556,6666,8702,80,7393
557,6504,8702,80,7401
558,6342,8702,80,7410
559,6180,8702,80,7418
560,6018,8702,80,7426
561,6015,8545,80,7434
562,6015,8383,80,7442
563,6015,8221,80,7450
564,6050,8098,80,7458
565,6213,8098,80,7466
566,6375,8098,80,7474
567,6537,8098,80,7482
568,6699,8098,80,7491
569,6861,8098,80,7499
570,7023,8098,80,7507
571,7185,8098,80,7515
572,7347,8098,80,7523
573,7509,8098,80,7532
574,7672,8098,80,7540
575,7834,8098,80,7548
576,7996,8098,80,7556
577,8158,8098,80,7564
578,8320,8098,80,7573
579,8475,8119,80,7581
580,8617,8196,80,7589
581,8775,8225,80,7597
582,8937,8225,80,7605
583,9099,8225,80,7613
584,9261,8225,80,7622
585,9423,8225,80,7630
586,9586,8225,80,7638
