Index,X,Y,Z,E
180,7189,9069,80,3763
181,7027,9069,80,3771
182,6865,9069,80,3778
183,6703,9069,80,3786
184,6541,9069,80,3793
185,6378,9069,80,3800
186,6216,9069,80,3808
187,6054,9069,80,3815
188,5892,9064,80,3822
189,5747,8996,80,3830
190,5661,8861,80,3837
191,5648,8700,80,3844
192,5648,8538,80,3852
193,5648,8376,80,3859
194,5648,8214,80,3866
195,5648,8052,80,3874
196,5678,7894,80,3881
197,5794,7807,80,3887
198,5947,7763,80,3895
199,6109,7763,80,3902
200,6271,7763,80,3909
201,6433,7763,80,3917
202,6596,7763,80,3924
203,6758,7763,80,3931
204,6920,7763,80,3939
205,7082,7763,80,3946
206,7244,7763,80,3954
207,7406,7763,80,3961
208,7568,7763,80,3968
209,7730,7763,80,3976
210,7892,7763,80,3983
211,8055,7763,80,3990
212,8217,7763,80,3998
213,8379,7763,80,4005
214,8540,7771,80,4013
215,8700,7798,80,4020
216,8861,7820,80,4027
217,9022,7840,80,4034
218,9183,7857,80,4042
219,9344,7871,80,4049
220,9506,7880,80,4056
221,9668,7885,80,4064
222,9830,7889,80,4071
223,9993,7890,80,4079
224,10155,7889,80,4086
225,10317,7887,80,4094
226,10479,7881,80,4101
227,10641,7871,80,4108
228,10802,7858,80,4116
229,10964,7843,80,4123
230,11124,7822,80,4131
231,11285,7799,80,4138
232,11445,7773,80,4146
233,11606,7763,80,4153
234,11769,7763,80,4160
235,11931,7763,80,4167
236,12093,7763,80,4175
237,12255,7763,80,4182
238,12417,7763,80,4190
239,12579,7763,80,4197
240,12741,7763,80,4204
241,12903,7763,80,4212
242,13065,7763,80,4219
243,13228,7763,80,4226
244,13390,7763,80,4234
245,13552,7763,80,4241
246,13714,7763,80,4249
247,13876,7763,80,4256
248,14038,7764,80,4263
249,14194,7800,80,4271
250,14298,7921,80,4278
251,14320,8080,80,4285
252,14320,8242,80,4293
253,14320,8404,80,4300
254,14320,8566,80,4308
255,14320,8729,80,4315
256,14296,8887,80,4322
257,14187,9004,80,4329
258,14031,9037,80,4337
259,13869,9037,80,4344
260,13707,9037,80,4352
261,13545,9037,80,4359
262,13382,9037,80,4366
263,13220,9037,80,4374
264,13058,9037,80,4381
265,12896,9037,80,4389
266,12734,9037,80,4396
267,12572,9037,80,4404
268,12410,9037,80,4411
269,12248,9037,80,4418
270,12086,9037,80,4426
271,11923,9037,80,4433
272,11761,9037,80,4441
273,11599,9037,80,4448
274,11438,9025,80,4455
275,11278,8999,80,4462
276,11117,8977,80,4470
277,10956,8958,80,4477
278,10795,8941,80,4485
279,10634,8928,80,4492
280,10472,8919,80,4499
281,10310,8914,80,4507
282,10148,8911,80,4514
283,9985,8910,80,4521
284,9823,8911,80,4529
285,9661,8913,80,4536
286,9499,8920,80,4543
287,9337,8931,80,4550
288,9176,8944,80,4558
289,9015,8960,80,4565
290,8854,8980,80,4573
291,8693,9005,80,4580
292,8533,9030,80,4587
293,8372,9037,80,4595
294,8209,9037,80,4602
295,8047,9037,80,4609
296,7885,9037,80,4617
297,7723,9037,80,4624
298,7561,9037,80,4632
299,7399,9037,80,4639
300,7237,9037,80,4646
301,7075,9037,80,4654
302,6913,9037,80,4661
303,6750,9037,80,4668
304,6588,9037,80,4676
305,6426,9037,80,4683
306,6264,9037,80,4691
307,6102,9037,80,4698
308,5940,9036,80,4706
309,5788,8987,80,4713
310,5694,8859,80,4721
311,5680,8698,80,4728
312,5680,8536,80,4735
313,5680,8374,80,4742
314,5680,8212,80,4750
315,5680,8049,80,4757
316,5714,7893,80,4764
317,5791,7809,80,4870
318,5988,8069,80,4873
319,6440,8156,80,4873
320,6918,8249,80,4873
321,7395,8341,80,4873
322,7872,8434,80,4873
323,8349,8526,80,4873
324,8723,8598,80,4929
325,8605,8642,80,4981
326,8467,8727,80,4989
327,8308,8733,80,4996
328,8146,8733,80,5003
329,7983,8733,80,5011
330,7821,8733,80,5018
331,7659,8733,80,5026
332,7497,8733,80,5033
333,7335,8733,80,5040
334,7173,8733,80,5048
335,7011,8733,80,5055
336,6849,8733,80,5063
337,6687,8733,80,5070
338,6524,8733,80,5077
339,6362,8733,80,5085
340,6200,8733,80,5092
341,6038,8733,80,5100
342,5984,8628,80,5107
343,5984,8466,80,5114
344,5984,8303,80,5121
345,5984,8141,80,5129
346,6068,8067,80,5136
347,6230,8067,80,5143
348,6392,8067,80,5151
349,6554,8067,80,5158
350,6716,8067,80,5166
351,6879,8067,80,5173
352,7041,8067,80,5180
353,7203,8067,80,5188
354,7365,8067,80,5195
355,7527,8067,80,5203
356,7689,8067,80,5210
357,7851,8067,80,5217
358,8013,8067,80,5225
359,8175,8067,80,5232
360,8338,8067,80,5240
361,8491,8093,80,5246
362,8633,8169,80,5254
363,8792,8194,80,5261
364,8954,8194,80,5269
365,9116,8194,80,5276
366,9278,8194,80,5283
367,9440,8194,80,5291
368,9602,8194,80,5298
369,9764,8194,80,5305
370,9926,8194,80,5313
371,10088,8194,80,5320
372,10251,8194,80,5327
373,10413,8194,80,5335
374,10575,8194,80,5342
375,10737,8194,80,5350
376,10899,8194,80,5357
377,11061,8194,80,5364
378,11223,8194,80,5372
379,11381,8163,80,5379
380,11521,8083,80,5387
381,11677,8067,80,5394
382,11839,8067,80,5402
383,12001,8067,80,5409
384,12164,8067,80,5416
385,12326,8067,80,5424
386,12488,8067,80,5431
387,12650,8067,80,5438
388,12812,8067,80,5446
389,12974,8067,80,5453
390,13136,8067,80,5460
391,13298,8067,80,5468
392,13460,8067,80,5475
393,13623,8067,80,5482
394,13785,8067,80,5490
395,13947,8067,80,5497
396,14016,8157,80,5504
397,14016,8319,80,5512
398,14016,8481,80,5519
399,14016,8644,80,5527
400,13947,8733,80,5534
401,13785,8733,80,5542
402,13623,8733,80,5549
403,13461,8733,80,5556
404,13299,8733,80,5564
405,13137,8733,80,5571
406,12975,8733,80,5578
407,12812,8733,80,5586
408,12650,8733,80,5593
409,12488,8733,80,5600
410,12326,8733,80,5608
411,12164,8733,80,5615
412,12002,8733,80,5622
413,11840,8733,80,5630
414,11678,8733,80,5637
415,11521,8717,80,5644
416,11381,8637,80,5652
417,11224,8606,80,5659
418,11061,8606,80,5667
419,10899,8606,80,5674
420,10737,8606,80,5682
421,10575,8606,80,5689
422,10413,8606,80,5696
423,10251,8606,80,5704
424,10089,8606,80,5711
425,9927,8606,80,5718
426,9765,8606,80,5726
427,9603,8606,80,5733
428,9440,8606,80,5741
429,9278,8606,80,5748
430,9116,8606,80,5755
431,8954,8606,80,5763
432,8792,8606,80,5770
433,8666,8654,80,5776
434,8521,8725,80,5783
435,8373,8765,80,5791
436,8211,8765,80,5798
437,8049,8765,80,5805
438,7887,8765,80,5813
439,7725,8765,80,5820
440,7563,8765,80,5828
441,7400,8765,80,5835
442,7238,8765,80,5842
443,7076,8765,80,5850
444,6914,8765,80,5857
445,6752,8765,80,5865
446,6590,8765,80,5872
447,6428,8765,80,5879
448,6266,8765,80,5887
449,6104,8765,80,5894
450,5952,8757,80,5901
451,5952,8595,80,5909
452,5952,8433,80,5916
453,5952,8271,80,5923
454,5952,8109,80,5931
455,6037,8035,80,5938
456,6199,8035,80,5945
457,6361,8035,80,5953
458,6523,8035,80,5960
459,6685,8035,80,5967
460,6847,8035,80,5975
461,7009,8035,80,5982
462,7171,8035,80,5989
463,7333,8035,80,5997
464,7496,8035,80,6004
465,7658,8035,80,6011
466,7820,8035,80,6019
467,7982,8035,80,6026
468,8144,8035,80,6033
469,8306,8035,80,6041
470,8468,8035,80,6048
471,8604,8122,80,6056
472,8760,8162,80,6063
473,8922,8162,80,6071
474,9084,8162,80,6078
475,9246,8162,80,6086
476,9408,8162,80,6093
477,9570,8162,80,6100
478,9732,8162,80,6107
479,9894,8162,80,6115
480,10056,8162,80,6122
481,10219,8162,80,6129
482,10381,8162,80,6137
483,10543,8162,80,6144
484,10705,8162,80,6151
485,10867,8162,80,6159
486,11029,8162,80,6166
487,11191,8162,80,6173
488,11350,8141,80,6181
489,11493,8064,80,6188
490,11645,8035,80,6195
491,11807,8035,80,6203
492,11969,8035,80,6210
493,12131,8035,80,6218
494,12293,8035,80,6225
495,12455,8035,80,6232
496,12617,8035,80,6240
497,12779,8035,80,6247
498,12942,8035,80,6255
499,13104,8035,80,6262
500,13266,8035,80,6269
501,13428,8035,80,6277
502,13590,8035,80,6284
503,13752,8035,80,6292
504,13914,8035,80,6299
505,14048,8061,80,6306
506,14048,8223,80,6314
507,14048,8385,80,6321
508,14048,8547,80,6328
509,14048,8709,80,6336
510,13946,8765,80,6343
511,13784,8765,80,6350
512,13621,8765,80,6358
513,13459,8765,80,6365
514,13297,8765,80,6372
515,13135,8765,80,6380
516,12973,8765,80,6387
517,12811,8765,80,6395
518,12649,8765,80,6402
519,12487,8765,80,6409
520,12325,8765,80,6417
521,12162,8765,80,6424
522,12000,8765,80,6432
523,11838,8765,80,6439
524,11676,8765,80,6446
525,11518,8755,80,6454
526,11380,8671,80,6461
527,11223,8638,80,6468
528,11061,8638,80,6476
529,10898,8638,80,6483
530,10736,8638,80,6490
531,10574,8638,80,6498
532,10412,8638,80,6505
533,10250,8638,80,6513
534,10088,8638,80,6520
535,9926,8638,80,6527
536,9764,8638,80,6535
537,9602,8638,80,6542
538,9439,8638,80,6550
539,9277,8638,80,6557
540,9115,8638,80,6564
541,8953,8638,80,6572
542,8791,8638,80,6579
543,8686,8584,80,6584
544,8535,8642,80,6590
545,8392,8702,80,6598
546,8230,8702,80,6605
547,8068,8702,80,6612
548,7906,8702,80,6620
549,7744,8702,80,6627
550,7582,8702,80,6635
551,7419,8702,80,6642
552,7257,8702,80,6649
553,7095,8702,80,6657
554,6933,8702,80,6664
555,6771,8702,80,6672
556,6609,8702,80,6679
557,6447,8702,80,6686
558,6285,8702,80,6694
559,6123,8702,80,6701
560,6015,8650,80,6708
561,6015,8488,80,6716
562,6015,8326,80,6723
563,6015,8164,80,6731
564,6108,8098,80,6738
565,6270,8098,80,6746
566,6432,8098,80,6753
567,6594,8098,80,6760
568,6756,8098,80,6768
569,6918,8098,80,6775
570,7080,8098,80,6782
571,7242,8098,80,6790
572,7404,8098,80,6797
573,7567,8098,80,6804
574,7729,8098,80,6812
575,7891,8098,80,6819
576,8053,8098,80,6826
577,8215,8098,80,6834
578,8377,8098,80,6841
579,8522,8151,80,6849
580,8671,8213,80,6856
581,8832,8225,80,6863
582,8994,8225,80,6871
583,9156,8225,80,6878
584,9318,8225,80,6885
585,9480,8225,80,6893
586,9642,8225,80,6900
587,9805,8225,80,6907
588,9967,8225,80,6915
589,10129,8225,80,6922
590,10291,8225,80,6929
591,10453,8225,80,6937
592,10615,8225,80,6944
593,10777,8225,80,6951
594,10939,8225,80,6959
595,11101,8225,80,6966
596,11008,8225,80,6973
597,11419,8181,80,6981
598,11556,8098,80,6988
599,11718,8098,80,6996
600,11881,8098,80,7003
601,12043,8098,80,7010
602,12205,8098,80,7018
603,12367,8098,80,7025
604,12529,8098,80,7033
605,12691,8098,80,7040
606,12853,8098,80,7047
607,13015,8098,80,7055
608,13177,8098,80,7062
609,13340,8098,80,7070
610,13502,8098,80,7077
611,13664,8098,80,7084
612,13826,8098,80,7092
613,13985,8099,80,7099
614,13985,8260,80,7106
615,13985,8423,80,7114
616,13985,8585,80,7121
617,13944,8702,80,7128
618,13782,8702,80,7135
619,13620,8702,80,7143
620,13458,8702,80,7150
621,13296,8702,80,7158
622,13134,8702,80,7165
623,12971,8702,80,7172
624,12809,8702,80,7180
625,12647,8702,80,7187
626,12485,8702,80,7195
627,12323,8702,80,7202
628,12161,8702,80,7209
629,11999,8702,80,7217
630,11837,8702,80,7224
631,11675,8702,80,7231
632,11521,8677,80,7239
633,11378,8602,80,7246
634,11220,8575,80,7254
635,11058,8575,80,7261
636,10895,8575,80,7268
637,10733,8575,80,7276
638,10571,8575,80,7283
639,10409,8575,80,7291
640,10247,8575,80,7298
641,10085,8575,80,7305
642,9923,8575,80,7313
643,9761,8575,80,7320
644,9599,8575,80,7327
645,9436,8575,80,7335
646,9274,8575,80,7342
647,9112,8575,80,7349
648,8950,8575,80,7357
649,8788,8575,80,7364
650,8461,8586,80,7367
651,7976,8606,80,7367
652,7491,8627,80,7367
653,7006,8647,80,7367
654,6521,8668,80,7367
655,6060,8685,80,7367
656,6085,8665,80,7373
657,6089,8623,80,7378
658,6057,8546,80,7384
659,6171,8661,80,7391
660,6184,8627,80,7397
661,6069,8512,80,7405
662,6077,8475,80,7410
663,6192,8590,80,7418
664,6328,8687,80,7424
665,6231,8583,80,7431
666,6116,8469,80,7438
667,6031,8339,80,7443
668,6145,8453,80,7451
669,6260,8568,80,7458
670,6374,8683,80,7466
671,6342,8605,80,7471
672,6228,8490,80,7479
673,6114,8375,80,7486
674,6033,8250,80,7491
675,6147,8365,80,7499
676,6262,8479,80,7506
677,6377,8594,80,7513
678,6514,8687,80,7519
679,6408,8579,80,7526
680,6293,8464,80,7534
681,6178,8350,80,7541
682,6063,8235,80,7549
683,6083,8210,80,7554
684,6197,8325,80,7562
685,6312,8440,80,7569
686,6427,8554,80,7577
687,6542,8669,80,7584
688,6538,8618,80,7589
689,6423,8504,80,7597
690,6308,8390,80,7604
691,6193,8275,80,7612
692,6078,8160,80,7619
693,6118,8155,80,7625
694,6233,8270,80,7632
695,6348,8385,80,7640
696,6462,8499,80,7647
697,6577,8614,80,7654
698,6684,8674,80,7660
699,6569,8559,80,7667
700,6454,8445,80,7675
701,6339,8331,80,7682
702,6224,8216,80,7689
703,6131,8113,80,7696
704,6267,8214,80,7703
705,6382,8328,80,7710
706,6497,8443,80,7717
707,6611,8558,80,7725
708,6726,8672,80,7732
709,6715,8615,80,7738
710,6600,8500,80,7745
711,6486,8386,80,7752
712,6371,8271,80,7760
713,6256,8157,80,7767
714,6302,8159,80,7773
715,6417,8274,80,7780
716,6532,8388,80,7788
717,6647,8502,80,7795
718,6762,8617,80,7803
719,6861,8671,80,7808
720,6746,8556,80,7815
721,6631,8441,80,7823
722,6517,8327,80,7830
723,6402,8212,80,7838
724,6320,8113,80,7844
725,6452,8217,80,7851
726,6567,8332,80,7858
727,6681,8447,80,7866
728,6796,8561,80,7873
729,6911,8676,80,7880
730,6893,8611,80,7886
731,6778,8496,80,7893
732,6663,8383,80,7900
733,6548,8268,80,7907
734,6433,8153,80,7915
735,6487,8162,80,7920
736,6602,8277,80,7928
737,6717,8392,80,7935
738,6831,8506,80,7942
739,6946,8621,80,7950
740,7038,8667,80,7955
741,6924,8552,80,7963
742,6809,8437,80,7970
743,6694,8324,80,7977
744,6579,8209,80,7985
745,6512,8113,80,7991
746,6636,8221,80,7998
747,6751,8335,80,8005
748,6866,8450,80,8013
749,6980,8565,80,8020
750,7095,8680,80,8028
751,7070,8608,80,8033
752,6955,8493,80,8041
753,6841,8379,80,8048
754,6726,8264,80,8055
755,6611,8149,80,8063
756,6671,8166,80,8068
757,6786,8281,80,8076
758,6901,8396,80,8083
759,7016,8509,80,8091
760,7131,8624,80,8098
761,7216,8664,80,8104
762,7101,8549,80,8111
763,6986,8434,80,8118
764,6871,8320,80,8126
765,6757,8205,80,8133
766,6703,8113,80,8139
767,6821,8224,80,8146
768,6936,8339,80,8154
769,7050,8454,80,8161
770,7165,8568,80,8168
771,7280,8683,80,8176
772,7248,8604,80,8181
773,7133,8489,80,8189
774,7018,8376,80,8196
775,6903,8261,80,8204
776,6788,8146,80,8211
777,6856,8169,80,8217
778,6971,8284,80,8224
779,7086,8399,80,8231
780,7201,8513,80,8239
781,7315,8628,80,8246
782,7393,8660,80,8252
783,7279,8545,80,8259
784,7164,8430,80,8267
785,7049,8317,80,8274
786,6934,8202,80,8281
787,6891,8113,80,8287
788,7005,8228,80,8294
789,7120,8342,80,8302
790,7235,8457,80,8309
791,7350,8572,80,8317
792,7464,8687,80,8324
793,7425,8601,80,8330
794,7310,8486,80,8337
795,7195,8372,80,8344
796,7081,8257,80,8352
797,6966,8142,80,8359
798,7041,8173,80,8365
799,7155,8288,80,8372
800,7270,8402,80,8380
801,7385,8516,80,8387
802,7500,8631,80,8394
803,7571,8656,80,8400
804,7456,8542,80,8407
805,7341,8427,80,8415
806,7226,8313,80,8422
807,7112,8198,80,8430
808,7075,8117,80,8435
809,7190,8231,80,8443
810,7305,8346,80,8450
811,7419,8461,80,8457
812,7534,8575,80,8465
813,7651,8687,80,8472
814,7603,8597,80,8478
815,7488,8482,80,8485
816,7373,8369,80,8493
817,7258,8254,80,8500
818,7143,8139,80,8507
819,7225,8176,80,8513
820,7340,8291,80,8521
821,7455,8405,80,8528
822,7570,8520,80,8535
823,7684,8635,80,8543
824,7748,8653,80,8548
825,7634,8538,80,8556
826,7519,8423,80,8563
827,7404,8309,80,8570
828,7289,8195,80,8578
829,7260,8120,80,8584
830,7374,8235,80,8591
831,7489,8350,80,8598
832,7604,8464,80,8606
833,7719,8579,80,8613
834,7839,8687,80,8620
835,7780,8594,80,8626
836,7665,8479,80,8633
837,7550,8365,80,8641
838,7436,8250,80,8648
839,7321,8135,80,8656
840,7410,8180,80,8661
841,7524,8295,80,8669
842,7639,8409,80,8676
843,7754,8524,80,8684
844,7869,8638,80,8691
845,7926,8649,80,8696
846,7811,8535,80,8704
847,7696,8420,80,8711
848,7582,8305,80,8719
849,7467,8191,80,8726
850,7445,8125,80,8732
851,7560,8239,80,8739
852,7675,8354,80,8747
853,7789,8469,80,8754
854,7904,8583,80,8761
855,8033,8687,80,8768
856,7957,8589,80,8774
857,7842,8474,80,8782
858,7727,8361,80,8789
859,7612,8246,80,8797
860,7497,8131,80,8804
861,7595,8184,80,8810
862,7710,8299,80,8817
863,7825,8413,80,8824
864,7940,8528,80,8832
865,8054,8643,80,8839
866,8102,8645,80,8845
867,7988,8530,80,8852
868,7873,8416,80,8860
869,7758,8301,80,8867
870,7644,8186,80,8874
871,7631,8129,80,8880
872,7745,8244,80,8887
873,7860,8358,80,8894
874,7975,8473,80,8902
875,8089,8588,80,8909
876,8225,8687,80,8915
877,8133,8585,80,8922
878,8018,8470,80,8929
879,7903,8356,80,8936
880,7789,8241,80,8944
881,7674,8126,80,8951
882,7780,8189,80,8957
883,7895,8304,80,8964
884,8010,8418,80,8972
885,8125,8532,80,8979
886,8240,8647,80,8986
887,8279,8641,80,8992
888,8164,8526,80,8999
889,8050,8411,80,9007
890,7935,8296,80,9014
891,7820,8182,80,9022
892,7816,8133,80,9027
893,7931,8248,80,9035
894,8045,8363,80,9042
895,8160,8478,80,9050
896,8275,8592,80,9057
897,8414,8687,80,9063
898,8310,8580,80,9070
899,8195,8465,80,9077
900,8080,8352,80,9085
901,7965,8237,80,9092
902,7850,8122,80,9099
903,7966,8193,80,9105
904,8081,8308,80,9113
905,8196,8422,80,9120
906,8310,8537,80,9128
907,8425,8652,80,9135
908,8413,8594,80,9141
909,8298,8479,80,9149
910,8184,8364,80,9156
911,8069,8250,80,9163
912,7954,8135,80,9171
913,8044,8180,80,9176
914,8159,8295,80,9184
915,8273,8410,80,9191
916,8388,8525,80,9198
917,8503,8639,80,9206
918,8446,8535,80,9212
919,8331,8421,80,9219
920,8216,8307,80,9227
921,8101,8192,80,9234
922,8077,8123,80,9240
923,8192,8238,80,9247
924,8307,8353,80,9254
925,8422,8467,80,9262
926,8536,8582,80,9269
927,8534,8534,80,9275
928,8419,8419,80,9282
929,8304,8304,80,9290
930,8190,8189,80,9297
931,8170,8126,80,9303
932,8285,8241,80,9310
933,8400,8355,80,9317
934,8515,8470,80,9325
935,8629,8584,80,9332
936,8575,8483,80,9338
937,8460,8369,80,9345
938,8345,8255,80,9353
939,8230,8140,80,9360
940,8310,8175,80,9366
941,8425,8290,80,9373
942,8540,8404,80,9381
943,8655,8519,80,9388
944,8699,8518,80,9394
945,8584,8403,80,9401
946,8470,8288,80,9409
947,8355,8174,80,9416
948,8367,8142,80,9422
949,8482,8257,80,9429
950,8597,8370,80,9437
951,8712,8485,80,9444
952,8821,8549,80,9450
953,8706,8434,80,9457
954,8591,8320,80,9465
955,8476,8205,80,9472
956,8423,8113,80,9478
957,8541,8225,80,9485
958,8656,8339,80,9492
959,8770,8454,80,9499
960,8894,8560,80,9506
961,8828,8465,80,9512
962,8713,8351,80,9520
963,8598,8236,80,9527
964,8626,8219,80,9531
965,8741,8334,80,9539
966,8856,8448,80,9546
967,8972,8560,80,9553
968,8924,8471,80,9559
969,8809,8357,80,9567
970,8694,8242,80,9574
971,8811,8314,80,9580
972,8926,8428,80,9587
973,9041,8543,80,9594
974,9034,8491,80,9600
975,8919,8376,80,9607
976,8805,8261,80,9615
977,8896,8308,80,9620
978,9011,8422,80,9627
979,9125,8537,80,9635
980,9131,8497,80,9640
981,9016,8383,80,9648
982,8902,8268,80,9655
983,8979,8301,80,9661
984,9094,8415,80,9669
985,9209,8530,80,9676
986,9228,8504,80,9682
987,9113,8389,80,9689
988,8999,8274,80,9696
989,9064,8295,80,9702
990,9178,8409,80,9709
991,9293,8524,80,9717
992,9325,8510,80,9722
993,9210,8396,80,9730
994,9096,8281,80,9737
995,9147,8288,80,9743
996,9262,8402,80,9750
997,9377,8517,80,9757
998,9422,8517,80,9763
999,9307,8402,80,9770
1000,9193,8287,80,9778
1001,9231,8282,80,9784
1002,9346,8397,80,9791
1003,9461,8511,80,9798
1004,9519,8523,80,9803
1005,9405,8408,80,9811
1006,9290,8294,80,9819
1007,9315,8275,80,9824
1008,9430,8390,80,9832
1009,9545,8504,80,9839
1010,9616,8530,80,9845
1011,9502,8415,80,9852
1012,9387,8300,80,9859
1013,9399,8269,80,9865
1014,9514,8384,80,9872
1015,9629,8498,80,9880
1016,9713,8536,80,9886
1017,9599,8421,80,9893
1018,9484,8307,80,9901
1019,9483,8262,80,9906
1020,9598,8377,80,9914
1021,9712,8491,80,9921
1022,9810,8543,80,9926
1023,9696,8428,80,9934
1024,9581,8313,80,9941
1025,9567,8256,80,9947
1026,9682,8371,80,9955
1027,9797,8485,80,9962
1028,9908,8549,80,9968
1029,9793,8434,80,9975
1030,9678,8320,80,9982
1031,9651,8249,80,9988
1032,9766,8364,80,9995
1033,9880,8478,80,10003
1034,10004,8556,80,10008
1035,9890,8441,80,10016
1036,9775,8326,80,10023
1037,9735,8243,80,10028
1038,9850,8358,80,10036
1039,9965,8472,80,10043
1040,10098,8559,80,10049
1041,9987,8447,80,10056
1042,9872,8333,80,10064
1043,9814,8240,80,10070
1044,9934,8350,80,10077
1045,10048,8465,80,10084
1046,10187,8560,80,10090
1047,10084,8454,80,10097
1048,9969,8340,80,10105
1049,9886,8240,80,10111
1050,10018,8344,80,10118
1051,10133,8458,80,10125
1052,10265,8560,80,10132
1053,10181,8460,80,10138
1054,10066,8347,80,10145
1055,9963,8240,80,10152
1056,10101,8338,80,10158
1057,10216,8452,80,10166
1058,10337,8560,80,10173
1059,10278,8467,80,10179
1060,10163,8353,80,10186
1061,10050,8240,80,10193
1062,10186,8331,80,10199
1063,10301,8445,80,10207
1064,10416,8560,80,10214
1065,10375,8474,80,10220
1066,10260,8360,80,10227
1067,10145,8245,80,10235
1068,10270,8324,80,10240
1069,10384,8439,80,10247
1070,10499,8553,80,10255
1071,10472,8480,80,10260
1072,10357,8366,80,10268
1073,10243,8251,80,10275
1074,10354,8318,80,10281
1075,10469,8432,80,10289
