Index,X,Y,Z,E
870,7650,8192,80,9833
871,7625,8123,80,9840
872,7739,8238,80,9848
873,7854,8352,80,9856
874,7969,8467,80,9864
875,8084,8582,80,9873
876,8209,8687,80,9880
877,8139,8591,80,9887
878,8024,8476,80,9895
879,7909,8362,80,9904
880,7795,8247,80,9912
881,7680,8132,80,9921
882,7775,8183,80,9927
883,7889,8298,80,9935
884,8004,8412,80,9943
885,8119,8526,80,9952
886,8234,8641,80,9960
887,8285,8646,80,9966
888,8170,8532,80,9974
889,8055,8417,80,9982
890,7941,8302,80,9991
891,7826,8188,80,9999
892,7810,8128,80,10005
893,7925,8242,80,10013
894,8040,8357,80,10022
895,8154,8472,80,10030
896,8269,8586,80,10038
897,8403,8687,80,10045
898,8316,8586,80,10052
899,8201,8471,80,10060
900,8086,8358,80,10069
901,7971,8243,80,10077
902,7856,8128,80,10085
903,7960,8187,80,10091
904,8075,8302,80,10099
905,8190,8416,80,10108
906,8305,8531,80,10116
907,8419,8646,80,10124
908,8419,8600,80,10130
909,8304,8485,80,10139
910,8189,8370,80,10147
911,8075,8255,80,10155
912,7960,8141,80,10163
913,8038,8175,80,10169
914,8153,8289,80,10178
915,8268,8404,80,10186
916,8382,8519,80,10194
917,8497,8633,80,10202
918,8452,8541,80,10209
919,8337,8426,80,10217
920,8222,8313,80,10226
921,8107,8198,80,10234
922,8071,8118,80,10240
923,8186,8232,80,10248
924,8301,8347,80,10257
925,8416,8461,80,10265
926,8530,8576,80,10273
927,8540,8539,80,10279
928,8425,8425,80,10288
929,8310,8310,80,10296
930,8196,8195,80,10304
931,8165,8120,80,10311
932,8279,8235,80,10319
933,8394,8349,80,10327
934,8509,8464,80,10335
935,8623,8579,80,10344
936,8581,8489,80,10344
937,8466,8374,80,10344
938,8351,8261,80,10344
939,8236,8146,80,10344
940,8304,8170,80,10352
941,8419,8284,80,10369
942,8534,8398,80,10385
943,8649,8513,80,10402
944,8705,8524,80,10412
945,8590,8409,80,10420
946,8475,8294,80,10428
947,8361,8179,80,10436
948,8361,8136,80,10443
949,8476,8251,80,10451
950,8591,8365,80,10459
951,8706,8479,80,10467
952,8827,8554,80,10473
953,8712,8440,80,10482
954,8597,8326,80,10490
955,8482,8211,80,10498
956,8406,8113,80,10505
957,8535,8219,80,10513
958,8650,8334,80,10521
959,8765,8448,80,10529
960,8881,8560,80,10537
961,8833,8471,80,10543
962,8719,8356,80,10551
963,8604,8242,80,10559
964,8620,8214,80,10564
965,8735,8328,80,10572
966,8850,8442,80,10581
967,8965,8557,80,10589
968,8930,8477,80,10595
969,8815,8363,80,10603
970,8700,8248,80,10612
971,8805,8308,80,10618
972,8920,8422,80,10626
973,9035,8537,80,10634
974,9040,8497,80,10641
975,8925,8382,80,10649
976,8811,8267,80,10657
977,8890,8302,80,10663
978,9005,8416,80,10671
979,9120,8531,80,10679
980,9137,8503,80,10685
981,9022,8389,80,10693
982,8907,8274,80,10702
983,8973,8295,80,10708
984,9088,8409,80,10716
985,9203,8524,80,10724
986,9234,8510,80,10731
987,9119,8395,80,10739
988,9005,8280,80,10747
989,9058,8289,80,10754
990,9173,8403,80,10762
991,9288,8518,80,10770
992,9331,8516,80,10776
993,9216,8401,80,10784
994,9101,8287,80,10793
995,9141,8282,80,10799
996,9256,8397,80,10807
997,9371,8511,80,10816
998,9428,8523,80,10822
999,9313,8408,80,10830
1000,9199,8293,80,10838
1001,9226,8276,80,10842
1002,9341,8391,80,10842
1003,9455,8505,80,10842
1004,9525,8529,80,10847
1005,9410,8414,80,10863
1006,9295,8300,80,10880
1007,9309,8269,80,10890
1008,9424,8384,80,10898
1009,9539,8498,80,10907
1010,9622,8536,80,10913
1011,9507,8421,80,10921
1012,9393,8306,80,10929
1013,9394,8263,80,10936
1014,9509,8378,80,10944
1015,9623,8492,80,10952
1016,9719,8542,80,10958
1017,9604,8427,80,10966
1018,9489,8313,80,10974
1019,9477,8256,80,10980
1020,9592,8371,80,10988
1021,9707,8485,80,10997
1022,9816,8549,80,11003
1023,9701,8434,80,11011
1024,9587,8319,80,11019
1025,9562,8250,80,11026
1026,9677,8365,80,11034
1027,9791,8479,80,11042
1028,9913,8555,80,11048
1029,9798,8440,80,11057
1030,9683,8326,80,11065
1031,9645,8243,80,11071
1032,9760,8358,80,11080
1033,9875,8472,80,11088
1034,10007,8559,80,11094
1035,9895,8447,80,11102
1036,9781,8332,80,11110
1037,9726,8240,80,11117
1038,9844,8352,80,11125
1039,9959,8466,80,11133
1040,10097,8560,80,11140
1041,9992,8453,80,11148
1042,9878,8339,80,11156
1043,9797,8240,80,11163
1044,9928,8344,80,11171
1045,10043,8459,80,11179
1046,10176,8560,80,11186
1047,10090,8459,80,11193
1048,9975,8346,80,11201
1049,9875,8240,80,11209
1050,10012,8339,80,11216
1051,10127,8453,80,11224
1052,10249,8560,80,11232
1053,10187,8466,80,11239
1054,10072,8352,80,11247
1055,9959,8240,80,11255
1056,10096,8332,80,11261
1057,10210,8446,80,11269
1058,10326,8560,80,11277
1059,10283,8473,80,11283
1060,10169,8358,80,11292
1061,10054,8244,80,11300
1062,10180,8326,80,11300
1063,10295,8440,80,11300
1064,10410,8554,80,11300
1065,10381,8479,80,11312
1066,10266,8365,80,11328
1067,10151,8250,80,11345
1068,10264,8318,80,11352
1069,10379,8433,80,11360
1070,10493,8548,80,11368
1071,10478,8486,80,11374
1072,10363,8372,80,11383
1073,10248,8257,80,11391
1074,10348,8313,80,11397
