Index,X,Y,Z,E
154,11391,9050,80,3201
155,11231,9025,80,3207
156,11070,9002,80,3214
157,10909,8984,80,3220
158,10747,8969,80,3226
159,10586,8957,80,3233
160,10424,8949,80,3240
161,10262,8945,80,3246
162,10100,8942,80,3252
163,9938,8942,80,3259
164,9775,8944,80,3266
165,9613,8947,80,3273
166,9451,8954,80,3279
167,9290,8966,80,3286
168,9128,8981,80,3292
169,8967,8998,80,3298
170,8806,9019,80,3305
171,8646,9045,80,3312
172,8486,9067,80,3319
173,8324,9069,80,3325
174,8162,9069,80,3332
175,7999,9069,80,3338
176,7837,9069,80,3345
177,7675,9069,80,3351
178,7513,9069,80,3358
179,7351,9069,80,3364
180,7189,9069,80,3371
181,7027,9069,80,3377
182,6865,9069,80,3384
183,6703,9069,80,3390
184,6540,9069,80,3397
185,6378,9069,80,3403
186,6216,9069,80,3410
187,6054,9069,80,3416
188,5892,9064,80,3423
189,5747,8996,80,3430
190,5661,8861,80,3436
191,5648,8700,80,3443
192,5648,8538,80,3450
193,5648,8376,80,3456
194,5648,8214,80,3462
195,5648,8052,80,3469
196,5678,7894,80,3476
197,5794,7807,80,3481
198,5947,7763,80,3488
199,6109,7763,80,3494
200,6271,7763,80,3501
201,6434,7763,80,3507
202,6596,7763,80,3514
203,6758,7763,80,3521
204,6920,7763,80,3527
205,7082,7763,80,3534
206,7244,7763,80,3540
207,7406,7763,80,3547
208,7568,7763,80,3553
209,7730,7763,80,3560
210,7893,7763,80,3567
211,8055,7763,80,3573
212,8217,7763,80,3580
213,8379,7763,80,3586
214,8541,7771,80,3592
215,8700,7798,80,3599
216,8861,7820,80,3605
217,9022,7840,80,3612
218,9183,7857,80,3618
219,9345,7871,80,3625
220,9506,7880,80,3632
221,9668,7885,80,3638
222,9831,7889,80,3645
223,9993,7890,80,3651
224,10155,7889,80,3658
225,10317,7887,80,3665
226,10479,7881,80,3671
227,10641,7871,80,3678
228,10802,7858,80,3684
229,10964,7843,80,3690
230,11125,7822,80,3697
231,11285,7799,80,3704
232,11445,7773,80,3711
233,11607,7763,80,3717
234,11769,7763,80,3724
235,11931,7763,80,3730
236,12093,7763,80,3737
237,12255,7763,80,3744
238,12417,7763,80,3750
239,12579,7763,80,3757
240,12741,7763,80,3763
241,12903,7763,80,3770
242,13066,7763,80,3776
243,13228,7763,80,3783
244,13390,7763,80,3789
245,13552,7763,80,3796
246,13714,7763,80,3802
247,13876,7763,80,3809
248,14038,7764,80,3815
249,14194,7800,80,3822
250,14298,7921,80,3828
251,14320,8080,80,3835
252,14320,8242,80,3841
253,14320,8404,80,3848
254,14320,8567,80,3855
255,14320,8729,80,3861
256,14296,8887,80,3868
257,14187,9004,80,3874
258,14031,9037,80,3881
259,13869,9037,80,3887
260,13707,9037,80,3894
261,13544,9037,80,3900
262,13382,9037,80,3907
263,13220,9037,80,3913
264,13058,9037,80,3920
265,12896,9037,80,3927
266,12734,9037,80,3933
267,12572,9037,80,3940
268,12410,9037,80,3946
269,12248,9037,80,3953
270,12085,9037,80,3959
271,11923,9037,80,3966
272,11761,9037,80,3973
273,11599,9037,80,3979
274,11438,9025,80,3986
275,11278,8999,80,3992
276,11117,8977,80,3999
277,10956,8958,80,4006
278,10795,8941,80,4012
279,10633,8928,80,4018
280,10472,8919,80,4025
281,10310,8914,80,4031
282,10147,8911,80,4038
283,9985,8910,80,4045
284,9823,8911,80,4051
285,9661,8913,80,4057
286,9499,8920,80,4064
287,9337,8931,80,4071
288,9176,8944,80,4078
289,9014,8960,80,4084
290,8854,8980,80,4091
291,8693,9005,80,4097
292,8533,9030,80,4103
293,8371,9037,80,4110
294,8209,9037,80,4117
295,8047,9037,80,4124
296,7885,9037,80,4130
297,7723,9037,80,4137
298,7561,9037,80,4143
299,7399,9037,80,4150
300,7237,9037,80,4156
301,7075,9037,80,4163
302,6912,9037,80,4170
303,6750,9037,80,4176
304,6588,9037,80,4183
305,6426,9037,80,4189
306,6264,9037,80,4196
307,6102,9037,80,4202
308,5940,9036,80,4209
309,5788,8987,80,4215
310,5694,8858,80,4222
311,5680,8698,80,4229
312,5680,8536,80,4235
313,5680,8374,80,4242
314,5680,8211,80,4248
315,5680,8049,80,4255
316,5714,7893,80,4261
317,5791,7809,80,4358
318,5993,8070,80,4358
319,6455,8159,80,4358
320,6932,8252,80,4358
321,7410,8344,80,4358
322,7887,8436,80,4358
323,8364,8529,80,4358
324,8723,8598,80,4425
325,8596,8647,80,4455
326,8460,8733,80,4462
327,8298,8733,80,4469
328,8136,8733,80,4475
329,7973,8733,80,4482
330,7811,8733,80,4488
331,7649,8733,80,4495
332,7487,8733,80,4501
333,7325,8733,80,4508
334,7163,8733,80,4514
335,7001,8733,80,4521
336,6839,8733,80,4528
337,6677,8733,80,4534
338,6514,8733,80,4541
339,6352,8733,80,4547
340,6190,8733,80,4554
341,6028,8733,80,4560
342,5984,8618,80,4567
343,5984,8456,80,4573
344,5984,8293,80,4580
345,5984,8131,80,4586
346,6078,8067,80,4593
347,6240,8067,80,4599
348,6402,8067,80,4606
349,6564,8067,80,4613
350,6726,8067,80,4619
351,6889,8067,80,4626
352,7051,8067,80,4632
353,7213,8067,80,4639
354,7375,8067,80,4645
355,7537,8067,80,4652
356,7699,8067,80,4658
357,7861,8067,80,4665
358,8023,8067,80,4671
359,8185,8067,80,4678
360,8347,8067,80,4685
361,8498,8099,80,4691
362,8642,8173,80,4697
363,8802,8194,80,4704
364,8964,8194,80,4711
365,9126,8194,80,4717
366,9288,8194,80,4724
367,9450,8194,80,4730
368,9612,8194,80,4737
369,9774,8194,80,4743
370,9936,8194,80,4750
371,10098,8194,80,4757
372,10261,8194,80,4763
373,10423,8194,80,4770
374,10585,8194,80,4776
375,10747,8194,80,4783
376,10909,8194,80,4789
377,11071,8194,80,4796
378,11233,8194,80,4802
379,11390,8159,80,4809
380,11528,8077,80,4815
381,11687,8067,80,4822
382,11849,8067,80,4829
383,12011,8067,80,4835
384,12174,8067,80,4842
385,12336,8067,80,4848
386,12498,8067,80,4855
387,12660,8067,80,4861
388,12822,8067,80,4868
389,12984,8067,80,4874
390,13146,8067,80,4881
391,13308,8067,80,4887
392,13470,8067,80,4894
393,13633,8067,80,4901
394,13795,8067,80,4907
395,13957,8067,80,4914
396,14016,8167,80,4920
397,14016,8329,80,4927
398,14016,8491,80,4933
399,14016,8653,80,4940
400,13937,8733,80,4946
401,13775,8733,80,4953
402,13613,8733,80,4959
403,13451,8733,80,4966
404,13289,8733,80,4972
405,13127,8733,80,4979
406,12965,8733,80,4986
407,12802,8733,80,4992
408,12640,8733,80,4999
409,12478,8733,80,5005
410,12316,8733,80,5012
411,12154,8733,80,5018
412,11992,8733,80,5025
413,11830,8733,80,5031
414,11668,8733,80,5038
415,11513,8710,80,5044
416,11372,8633,80,5051
417,11214,8606,80,5058
418,11052,8606,80,5064
419,10889,8606,80,5071
420,10727,8606,80,5077
421,10565,8606,80,5084
422,10403,8606,80,5090
423,10241,8606,80,5097
424,10079,8606,80,5103
425,9917,8606,80,5110
426,9755,8606,80,5116
427,9593,8606,80,5123
428,9430,8606,80,5130
429,9268,8606,80,5136
430,9106,8606,80,5143
431,8944,8606,80,5149
432,8782,8606,80,5156
433,8657,8657,80,5161
434,8513,8731,80,5168
435,8363,8765,80,5174
436,8201,8765,80,5181
437,8039,8765,80,5188
438,7877,8765,80,5194
439,7715,8765,80,5201
440,7553,8765,80,5207
441,7390,8765,80,5214
442,7228,8765,80,5220
443,7066,8765,80,5227
444,6904,8765,80,5234
445,6742,8765,80,5240
446,6580,8765,80,5247
447,6418,8765,80,5253
448,6256,8765,80,5260
449,6094,8765,80,5266
450,5952,8747,80,5273
451,5952,8585,80,5279
452,5952,8423,80,5286
453,5952,8261,80,5292
454,5952,8099,80,5298
455,6047,8035,80,5305
456,6209,8035,80,5311
457,6371,8035,80,5318
458,6533,8035,80,5325
459,6695,8035,80,5331
460,6857,8035,80,5338
461,7019,8035,80,5344
462,7181,8035,80,5351
463,7343,8035,80,5357
464,7506,8035,80,5364
465,7668,8035,80,5371
466,7830,8035,80,5377
467,7992,8035,80,5384
468,8154,8035,80,5390
469,8316,8035,80,5397
470,8476,8041,80,5403
471,8613,8126,80,5410
472,8770,8162,80,5417
473,8932,8162,80,5423
474,9094,8162,80,5430
475,9256,8162,80,5436
476,9418,8162,80,5443
477,9580,8162,80,5450
478,9742,8162,80,5456
479,9904,8162,80,5463
480,10066,8162,80,5469
481,10229,8162,80,5476
482,10391,8162,80,5482
483,10553,8162,80,5489
484,10715,8162,80,5496
485,10877,8162,80,5502
486,11039,8162,80,5509
487,11201,8162,80,5515
488,11360,8137,80,5522
489,11501,8058,80,5528
490,11655,8035,80,5534
491,11817,8035,80,5541
492,11979,8035,80,5547
493,12141,8035,80,5554
494,12303,8035,80,5560
495,12465,8035,80,5567
496,12627,8035,80,5574
497,12789,8035,80,5580
498,12952,8035,80,5587
499,13114,8035,80,5593
500,13276,8035,80,5600
501,13438,8035,80,5606
502,13600,8035,80,5613
503,13762,8035,80,5619
504,13924,8035,80,5626
505,14048,8071,80,5633
506,14048,8233,80,5639
507,14048,8395,80,5646
508,14048,8557,80,5652
509,14048,8719,80,5659
510,13936,8765,80,5666
511,13774,8765,80,5672
512,13611,8765,80,5679
513,13449,8765,80,5685
514,13287,8765,80,5692
515,13125,8765,80,5698
516,12963,8765,80,5705
517,12801,8765,80,5711
518,12639,8765,80,5718
519,12477,8765,80,5724
520,12315,8765,80,5731
521,12152,8765,80,5737
522,11990,8765,80,5744
523,11828,8765,80,5750
524,11666,8765,80,5757
525,11510,8748,80,5763
526,11370,8667,80,5770
527,11213,8638,80,5776
528,11051,8638,80,5783
529,10888,8638,80,5790
530,10726,8638,80,5796
531,10564,8638,80,5803
532,10402,8638,80,5809
533,10240,8638,80,5816
534,10078,8638,80,5822
535,9916,8638,80,5829
536,9754,8638,80,5836
537,9592,8638,80,5842
538,9429,8638,80,5849
539,9267,8638,80,5855
540,9105,8638,80,5862
541,8943,8638,80,5868
542,8781,8638,80,5875
543,8676,8586,80,5879
544,8527,8647,80,5885
545,8382,8702,80,5892
546,8220,8702,80,5898
547,8058,8702,80,5905
548,7896,8702,80,5912
549,7734,8702,80,5918
550,7572,8702,80,5925
551,7409,8702,80,5931
552,7247,8702,80,5938
553,7085,8702,80,5945
554,6923,8702,80,5951
555,6761,8702,80,5958
556,6599,8702,80,5964
557,6437,8702,80,5971
558,6275,8702,80,5978
559,6113,8702,80,5984
560,6015,8640,80,5991
561,6015,8478,80,5997
562,6015,8316,80,6003
563,6015,8154,80,6010
564,6118,8098,80,6016
565,6280,8098,80,6023
566,6442,8098,80,6029
567,6604,8098,80,6036
568,6766,8098,80,6042
569,6928,8098,80,6049
570,7090,8098,80,6055
571,7252,8098,80,6062
572,7414,8098,80,6068
573,7577,8098,80,6075
574,7739,8098,80,6081
575,7901,8098,80,6088
576,8063,8098,80,6095
577,8225,8098,80,6101
578,8387,8098,80,6108
579,8531,8156,80,6115
580,8681,8215,80,6121
581,8842,8225,80,6128
582,9004,8225,80,6135
583,9166,8225,80,6141
584,9328,8225,80,6148
585,9490,8225,80,6154
586,9652,8225,80,6161
587,9815,8225,80,6167
588,9977,8225,80,6174
589,10139,8225,80,6180
590,10301,8225,80,6187
591,10463,8225,80,6193
592,10625,8225,80,6200
593,10787,8225,80,6206
594,10949,8225,80,6213
595,11111,8225,80,6219
596,11274,8225,80,6226
597,11428,8177,80,6233
598,11566,8098,80,6239
599,11728,8098,80,6245
600,11891,8098,80,6252
601,12053,8098,80,6258
602,12215,8098,80,6265
603,12377,8098,80,6272
604,12539,8098,80,6278
605,12701,8098,80,6285
606,12863,8098,80,6291
607,13025,8098,80,6298
608,13187,8098,80,6305
609,13350,8098,80,6311
610,13512,8098,80,6318
611,13674,8098,80,6324
612,13836,8098,80,6331
613,13985,8108,80,6337
614,13985,8270,80,6344
615,13985,8433,80,6350
616,13985,8595,80,6357
617,13934,8702,80,6363
618,13772,8702,80,6370
619,13610,8702,80,6376
620,13448,8702,80,6383
621,13286,8702,80,6390
622,13124,8702,80,6396
623,12961,8702,80,6403
624,12799,8702,80,6409
625,12637,8702,80,6416
626,12475,8702,80,6423
627,12313,8702,80,6429
628,12151,8702,80,6436
629,11989,8702,80,6442
630,11827,8702,80,6449
631,11665,8702,80,6455
632,11513,8671,80,6462
633,11369,8598,80,6468
634,11210,8575,80,6475
635,11048,8575,80,6481
636,10885,8575,80,6488
637,10723,8575,80,6494
638,10561,8575,80,6501
639,10399,8575,80,6508
640,10237,8575,80,6514
641,10075,8575,80,6521
642,9913,8575,80,6527
643,9751,8575,80,6534
644,9589,8575,80,6540
645,9426,8575,80,6547
646,9264,8575,80,6553
647,9102,8575,80,6560
648,8940,8575,80,6566
649,8778,8575,80,6573
650,8431,8587,80,6575
651,7946,8608,80,6575
652,7461,8628,80,6575
653,6976,8649,80,6575
654,6491,8669,80,6575
655,6053,8678,80,6576
656,6093,8672,80,6581
657,6082,8616,80,6586
658,6064,8553,80,6591
659,6179,8668,80,6597
660,6177,8620,80,6602
661,6062,8505,80,6609
662,6084,8482,80,6614
663,6199,8597,80,6620
664,6334,8687,80,6625
665,6224,8576,80,6632
666,6109,8461,80,6638
667,6037,8346,80,6644
668,6152,8460,80,6650
669,6267,8575,80,6657
670,6383,8687,80,6663
671,6335,8598,80,6668
672,6221,8483,80,6674
673,6107,8368,80,6681
674,6040,8257,80,6686
675,6154,8372,80,6692
676,6269,8486,80,6699
677,6384,8601,80,6706
678,6514,8686,80,6711
679,6400,8572,80,6717
680,6286,8457,80,6724
681,6171,8343,80,6730
682,6056,8228,80,6737
683,6090,8217,80,6742
684,6205,8332,80,6748
685,6319,8447,80,6755
686,6434,8561,80,6762
687,6549,8676,80,6768
688,6531,8611,80,6773
689,6416,8496,80,6780
690,6301,8383,80,6787
691,6186,8268,80,6793
692,6071,8153,80,6800
693,6125,8162,80,6805
694,6240,8277,80,6811
695,6355,8392,80,6818
696,6469,8506,80,6824
697,6584,8621,80,6830
698,6676,8667,80,6835
699,6562,8552,80,6842
700,6447,8437,80,6848
701,6332,8324,80,6855
702,6217,8209,80,6862
703,6150,8113,80,6867
704,6274,8221,80,6873
705,6389,8335,80,6880
706,6504,8450,80,6886
707,6618,8565,80,6893
708,6733,8680,80,6900
709,6708,8608,80,6905
710,6593,8493,80,6911
711,6478,8379,80,6918
712,6364,8264,80,6924
713,6249,8149,80,6931
714,6309,8166,80,6936
715,6424,8281,80,6943
716,6539,8396,80,6949
717,6654,8509,80,6956
718,6769,8624,80,6962
719,6854,8664,80,6967
720,6739,8549,80,6974
721,6624,8434,80,6981
722,6509,8320,80,6987
723,6395,8205,80,6994
724,6341,8113,80,6999
725,6459,8224,80,7005
726,6574,8339,80,7012
727,6688,8454,80,7019
728,6803,8568,80,7025
729,6918,8683,80,7032
730,6886,8604,80,7037
731,6771,8489,80,7043
732,6656,8376,80,7049
733,6541,8261,80,7056
734,6426,8146,80,7062
735,6494,8169,80,7067
736,6609,8284,80,7074
737,6724,8399,80,7080
738,6839,8513,80,7087
739,6953,8628,80,7094
740,7031,8660,80,7099
741,6917,8545,80,7105
742,6802,8430,80,7112
743,6687,8316,80,7118
744,6572,8202,80,7125
745,6529,8113,80,7130
746,6643,8228,80,7137
747,6758,8343,80,7143
748,6873,8457,80,7150
749,6988,8572,80,7156
750,7102,8687,80,7163
751,7063,8601,80,7168
752,6948,8486,80,7175
753,6833,8372,80,7181
754,6719,8257,80,7188
755,6604,8142,80,7194
756,6679,8173,80,7200
757,6793,8288,80,7206
758,6908,8402,80,7213
759,7023,8516,80,7219
760,7138,8631,80,7226
761,7209,8656,80,7231
762,7094,8542,80,7237
763,6979,8427,80,7244
764,6864,8313,80,7251
765,6749,8198,80,7257
766,6713,8117,80,7262
767,6828,8231,80,7269
768,6943,8346,80,7275
769,7057,8461,80,7281
770,7172,8575,80,7288
771,7289,8687,80,7294
772,7241,8597,80,7299
773,7126,8482,80,7306
774,7011,8368,80,7312
775,6896,8254,80,7319
776,6781,8139,80,7326
777,6863,8177,80,7331
778,6978,8291,80,7337
779,7093,8405,80,7344
780,7208,8520,80,7350
781,7322,8635,80,7357
782,7386,8653,80,7362
783,7271,8538,80,7369
784,7157,8423,80,7375
785,7042,8309,80,7382
786,6927,8195,80,7388
787,6898,8120,80,7393
788,7013,8235,80,7400
789,7127,8350,80,7407
790,7242,8464,80,7413
791,7357,8579,80,7420
792,7477,8687,80,7426
793,7418,8594,80,7431
794,7303,8479,80,7438
795,7188,8365,80,7445
796,7073,8250,80,7451
797,6959,8135,80,7458
798,7048,8180,80,7463
799,7163,8295,80,7470
800,7277,8409,80,7476
801,7392,8524,80,7483
802,7507,8638,80,7489
803,7564,8649,80,7494
804,7449,8535,80,7501
805,7334,8420,80,7507
806,7219,8306,80,7513
807,7104,8191,80,7520
808,7082,8124,80,7525
809,7197,8238,80,7531
810,7312,8353,80,7538
811,7426,8468,80,7544
812,7541,8583,80,7551
813,7668,8687,80,7557
814,7595,8590,80,7563
815,7481,8475,80,7569
816,7366,8361,80,7576
817,7251,8247,80,7582
818,7136,8132,80,7589
819,7232,8184,80,7594
820,7347,8298,80,7601
821,7462,8412,80,7607
822,7577,8527,80,7614
823,7692,8642,80,7620
824,7741,8646,80,7625
825,7626,8531,80,7632
826,7512,8416,80,7639
827,7397,8302,80,7645
828,7282,8187,80,7652
829,7267,8127,80,7657
830,7382,8242,80,7663
831,7496,8357,80,7670
832,7611,8471,80,7677
833,7726,8586,80,7683
834,7859,8687,80,7689
835,7773,8587,80,7695
836,7658,8472,80,7701
837,7543,8358,80,7708
838,7428,8243,80,7715
839,7314,8128,80,7721
840,7417,8187,80,7726
841,7532,8302,80,7733
842,7646,8416,80,7739
843,7761,8531,80,7745
844,7876,8645,80,7752
845,7919,8642,80,7757
846,7804,8528,80,7763
847,7689,8413,80,7770
848,7575,8298,80,7776
849,7460,8183,80,7783
850,7452,8132,80,7788
851,7567,8246,80,7795
852,7682,8361,80,7801
853,7796,8476,80,7808
854,7911,8591,80,7814
855,8049,8687,80,7820
856,7949,8582,80,7826
857,7835,8467,80,7833
858,7720,8353,80,7839
859,7605,8239,80,7846
860,7490,8124,80,7852
861,7602,7936,80,7858
862,7717,8306,80,7864
863,7832,8420,80,7871
864,7947,8535,80,7877
865,8062,8650,80,7884
866,8095,8638,80,7889
867,7981,8523,80,7895
868,7866,8408,80,7902
869,7751,8294,80,7909
870,7636,8179,80,7915
871,7638,8136,80,7920
872,7752,8251,80,7927
873,7867,8366,80,7934
874,7982,8480,80,7940
875,8097,8595,80,7947
876,8235,8687,80,7952
877,8126,8578,80,7958
878,8011,8463,80,7965
879,7896,8349,80,7971
880,7782,8234,80,7977
881,7667,8119,80,7984
882,7788,8196,80,7989
883,7902,8311,80,7995
884,8017,8425,80,8002
885,8132,8540,80,8009
886,8247,8654,80,8015
887,8272,8633,80,8020
888,8157,8519,80,8027
889,8042,8404,80,8033
890,7928,8289,80,8040
891,7813,8175,80,8046
892,7823,8141,80,8052
893,7938,8255,80,8058
894,8053,8370,80,8065
895,8167,8485,80,8071
896,8282,8599,80,8078
897,8415,8686,80,8083
898,8303,8573,80,8090
899,8188,8458,80,8096
900,8073,8345,80,8103
901,7958,8230,80,8109
902,7843,8115,80,8116
903,7973,8200,80,8121
904,8088,8315,80,8127
905,8203,8429,80,8134
906,8318,8544,80,8140
907,8432,8659,80,8147
908,8406,8586,80,8152
909,8291,8472,80,8159
910,8176,8357,80,8165
911,8062,8242,80,8172
912,7947,8128,80,8178
913,8051,8188,80,8183
914,8166,8302,80,8190
915,8281,8417,80,8197
916,8395,8532,80,8204
917,8509,8640,80,8210
918,8439,8528,80,8216
919,8324,8413,80,8222
920,8209,8300,80,8228
921,8094,8185,80,8235
922,8084,8131,80,8240
923,8199,8245,80,8246
924,8314,8360,80,8253
925,8429,8474,80,8259
926,8544,8589,80,8266
927,8527,8526,80,8271
928,8412,8412,80,8278
929,8297,8297,80,8284
930,8183,8182,80,8291
931,8178,8133,80,8296
932,8292,8248,80,8303
933,8407,8362,80,8309
934,8522,8477,80,8316
935,8641,8580,80,8322
936,8568,8476,80,8328
937,8453,8361,80,8334
938,8338,8248,80,8340
939,8223,8133,80,8347
940,8317,8183,80,8352
941,8432,8297,80,8359
942,8547,8411,80,8365
943,8662,8526,80,8372
944,8692,8510,80,8377
945,8577,8396,80,8384
946,8462,8281,80,8390
947,8348,8166,80,8397
948,8374,8149,80,8402
949,8489,8264,80,8409
950,8604,8378,80,8415
951,8719,8492,80,8422
952,8814,8541,80,8427
953,8699,8427,80,8433
954,8584,8313,80,8440
955,8469,8198,80,8446
956,8433,8117,80,8451
957,8548,8232,80,8458
958,8663,8346,80,8465
959,8778,8461,80,8471
960,8913,8560,80,8477
961,8820,8458,80,8483
962,8706,8343,80,8489
963,8591,8229,80,8496
964,8633,8227,80,8500
965,8748,8341,80,8506
966,8863,8455,80,8513
967,8990,8560,80,8519
968,8917,8464,80,8524
969,8802,8350,80,8531
970,8687,8235,80,8537
971,8818,8321,80,8542
972,8933,8435,80,8549
973,9048,8550,80,8555
974,9027,8484,80,8560
975,8912,8369,80,8567
976,8798,8254,80,8573
977,8903,8315,80,8578
978,9018,8429,80,8585
979,9133,8544,80,8591
980,9124,8490,80,8596
981,9009,8376,80,8603
982,8894,8261,80,8610
983,8986,8308,80,8615
984,9101,8422,80,8621
985,9216,8537,80,8628
986,9221,8497,80,8633
987,9106,8382,80,8639
988,8992,8267,80,8646
989,9071,8302,80,8651
990,9186,8416,80,8658
991,9301,8531,80,8664
992,9318,8503,80,8669
993,9203,8389,80,8676
994,9088,8274,80,8682
995,9154,8295,80,8687
996,9269,8409,80,8694
997,9384,8524,80,8700
998,9415,8510,80,8705
999,9300,8395,80,8712
1000,9186,8280,80,8719
1001,9239,8289,80,8724
1002,9354,8403,80,8730
1003,9468,8518,80,8737
1004,9512,8516,80,8742
1005,9397,8401,80,8748
1006,9282,8287,80,8754
1007,9322,8282,80,8760
1008,9437,8397,80,8766
1009,9552,8511,80,8773
1010,9609,8523,80,8778
1011,9494,8408,80,8785
1012,9380,8293,80,8791
1013,9407,8276,80,8796
1014,9522,8391,80,8803
1015,9636,8505,80,8809
1016,9706,8529,80,8814
1017,9591,8414,80,8821
1018,9477,8300,80,8828
1019,9490,8269,80,8833
1020,9605,8384,80,8839
1021,9720,8498,80,8846
1022,9803,8536,80,8850
1023,9688,8421,80,8857
1024,9574,8306,80,8863
1025,9575,8263,80,8868
1026,9689,8378,80,8875
1027,9804,8492,80,8882
1028,9900,8542,80,8887
1029,9785,8427,80,8894
1030,9671,8313,80,8900
1031,9658,8256,80,8905
1032,9773,8371,80,8911
1033,9888,8485,80,8918
1034,9997,8549,80,8923
1035,9882,8434,80,8930
1036,9768,8319,80,8936
1037,9742,8250,80,8942
1038,9857,8365,80,8948
1039,9972,8479,80,8954
1040,10094,8555,80,8959
1041,9980,8440,80,8966
1042,9865,8326,80,8972
1043,9826,8243,80,8977
1044,9941,8357,80,8984
1045,10056,8472,80,8991
1046,10189,8559,80,8996
1047,10077,8447,80,9002
1048,9962,8333,80,9009
1049,9907,8240,80,9014
1050,10025,8352,80,9020
1051,10140,8466,80,9027
1052,10278,8560,80,9032
1053,10174,8453,80,9038
1054,10059,8339,80,9045
1055,9977,8240,80,9051
1056,10108,8345,80,9057
1057,10223,8459,80,9063
1058,10356,8560,80,9069
1059,10271,8460,80,9075
1060,10156,8346,80,9082
1061,10055,8240,80,9088
1062,10193,8339,80,9094
1063,10308,8452,80,9100
1064,10430,8560,80,9106
1065,10368,8466,80,9111
1066,10253,8352,80,9118
1067,10140,8240,80,9124
1068,10277,8331,80,9129
1069,10391,8446,80,9136
1070,10506,8560,80,9143
1071,10465,8473,80,9148
1072,10350,8359,80,9154
1073,10235,8244,80,9161
1074,10361,8325,80,9166
1075,10476,8439,80,9172
